fill	x	y	showSelectedlegendfill
#000000	1.82560936331963	-0.0736935975549048	min
#000000	1.72115583339055	-1.22195336627553	min
#000000	1.67386120066987	-2.41336164394033	min
#000000	1.64296630020017	-0.606399198467256	min
#000000	1.62187920421241	-2.26855992903021	min
#000000	1.63392835422899	-1.27436298584531	min
#000000	1.82298603949421	0.00346026841302467	min
#000000	1.71292862109817	-2.4468650202418	min
#000000	1.67295269137445	-2.1396861243985	min
#000000	1.62921434876459	-1.683988250855	min
#000000	1.61550704222902	-2.28627541117056	min
#000000	1.62801433742922	-3.55922740564546	min
#000000	1.82754482027822	-1.84014131281218	min
#000000	1.72575696101378	-2.49187640508407	min
#000000	1.6800782821876	-3.68893031661814	min
#000000	1.64730325573662	-2.92271558140235	min
#000000	1.62921434876459	-3.16505292969599	min
#000000	1.63158832825324	-3.92074348825106	min
#000000	1.82945360871855	-0.507840641977317	min
#000000	1.72959229765443	-2.34220848617821	min
#000000	1.68605865521564	-2.62481627974448	min
#000000	1.65359769170101	-1.25497079749343	min
#000000	1.63158832825324	-2.70060434112634	min
#000000	1.63623532049494	-2.06917930883363	min
#000000	1.82593382122813	-1.02211276461409	min
#000000	1.72048697609128	-1.7463396765373	min
#000000	1.67832688312899	-1.33739892097129	min
#000000	1.63851008693496	-1.02618152413548	min
#000000	1.62312466055847	-2.02355954803748	min
#000000	1.63276252875225	-2.80579723446603	min
#000000	1.86825317323007	-0.612477648044867	min
#000000	1.79565978525711	-2.19962512943785	min
#000000	1.78523914799704	-3.02953963183221	min
#000000	1.75129355414777	-1.86406718284979	min
#000000	1.69659148379588	-2.27394970197866	min
#000000	1.70571699287209	-1.65204258390591	min
#000000	1.82031228082514	0.212499700196319	min
#000000	1.71572069625467	-1.86813212772769	min
#000000	1.66833019377893	-1.45441939383708	min
#000000	1.62312466055847	-0.99352325015284	min
#000000	1.60888021170078	-1.71121307340437	min
#000000	1.62921434876459	-1.40031110830227	min
#000000	1.72048697609128	-0.577109999881243	min
#000000	1.67203892890959	-1.91788384027842	min
#000000	1.64075348118443	-0.602551771497694	min
#000000	1.61550704222902	-1.31660829551912	min
#000000	1.80536958176371	-1.86581492838956	min
#000000	1.68937607351134	-1.79396972403618	min
#000000	1.63508591530806	-2.53474292983763	min
#000000	1.60197909050574	-2.57109391823545	min
#000000	1.57777944725274	-3.05166794272127	min
#000000	1.59478177100377	-2.90614869225922	min
#000000	1.82298603949421	-0.7634316524318	min
#000000	1.71846254557336	-2.43905543569042	min
#000000	1.67295269137445	-2.80634845545968	min
#000000	1.82495816283714	-0.563619844855355	min
#000000	1.72115583339055	-1.86222450832916	min
#000000	1.67111985628275	-2.59514102581101	min
#000000	1.64514931173688	-1.54144819570928	min
#000000	1.62312466055847	-2.60578877570841	min
#000000	1.63508591530806	-1.63661739440095	min
#000000	1.82232239886402	-0.780753609910099	min
#000000	1.71433104417097	-2.79423715949489	min
#000000	1.67203892890959	-1.92413701996819	min
#000000	1.63623532049494	-1.92527908231175	min
#000000	1.62187920421241	-3.15554873803786	min
#000000	1.62801433742922	-2.84393197796927	min
#000000	1.82528414497544	0.794861714495844	min
#000000	1.71502745296964	-1.01644371851249	min
#000000	1.67203892890959	-1.8350340450282	min
#000000	1.63508591530806	-1.39563730513928	min
#000000	1.61808543795914	-1.72596030254235	min
#000000	1.62801433742922	-1.87477809718303	min
#000000	1.8660981640486	-0.188299207552762	min
#000000	1.79565978525711	-2.37561922455384	min
#000000	1.78480613289032	-3.10053676720373	min
#000000	1.75129355414777	-1.45087656274417	min
#000000	1.695806132463	-2.54939344669241	min
#000000	1.70497683162916	-0.983696302179053	min
#000000	1.86682036148722	0.758976516770677	min
#000000	1.79565978525711	-1.34741657215281	min
#000000	1.78567086182247	-1.27909272100608	min
#000000	1.695806132463	-1.8404626498717	min
#000000	1.8663393294057	0.030185752083223	min
#000000	1.79565978525711	-2.83216302467339	min
#000000	1.78567086182247	-2.64429019758237	min
#000000	1.75183830196343	-1.56400860934718	min
#000000	1.695806132463	-1.74012169318439	min
#000000	1.70718670661173	-2.26868767040393	min
#000000	1.8677772718818	0.827788228678723	min
#000000	1.78610128168745	-2.54034228582256	min
#000000	1.78653041485268	-1.11116490497564	min
#000000	1.75346059894141	-0.581606161201469	min
#000000	1.86825317323007	0.633040927007323	min
#000000	1.79565978525711	-2.07252716426313	min
#000000	1.78653041485268	-2.49395435211376	min
#000000	1.75346059894141	-1.84564000638124	min
#000000	1.69737287371485	-1.74295727800194	min
#000000	1.86801543418726	0.439932995271939	min
#000000	1.79606119914403	-1.3735742533933	min
#000000	1.78653041485268	-2.3000598543264	min
#000000	1.75346059894141	-1.42832270538235	min
#000000	1.69737287371485	-2.02661286703271	min
#000000	1.70718670661173	-0.282480161527381	min
#000000	1.86801543418726	-0.0564051305197311	min
#000000	1.79606119914403	-1.46593866385002	min
#000000	1.78653041485268	-2.23213794547758	min
#000000	1.75346059894141	-1.61576847837959	min
#000000	1.69737287371485	-1.84002307905083	min
#000000	1.70718670661173	-0.222523102673756	min
#000000	1.86872738718107	-1.09074823349976	min
#000000	1.79606119914403	-2.07149112882251	min
#000000	1.78610128168745	-2.62881904138179	min
#000000	1.75292181070918	-1.60558109198245	min
#000000	1.69737287371485	-2.29113886425407	min
#000000	1.70718670661173	-1.23199780827139	min
#000000	1.86849049042529	-1.25543185351107	min
#000000	1.79606119914403	-2.30352144111638	min
#000000	1.78523914799704	-3.67382014657352	min
#000000	1.75292181070918	-2.21991629957325	min
#000000	1.69737287371485	-2.74610641180377	min
#000000	1.70718670661173	-1.94581759289234	min
#000000	1.86825317323007	-0.76760826385835	min
#000000	1.79565978525711	-2.21972754312157	min
#000000	1.78653041485268	-2.0977967391302	min
#000000	1.75453231036162	-2.47968170703664	min
#000000	1.69737287371485	-1.52855955746369	min
#000000	1.70718670661173	-1.46923206413567	min
#000000	1.86658006139696	-0.731630868796001	min
#000000	1.79565978525711	-2.98780702745865	min
#000000	1.78610128168745	-3.49902314888522	min
#000000	1.75292181070918	-2.22531000846064	min
#000000	1.69659148379588	-2.93477844032031	min
#000000	1.70718670661173	-1.87362112666793	min
#000000	1.86825317323007	-2.16683268153723	min
#000000	1.78523914799704	-3.82636758877679	min
#000000	1.75238104957734	-1.72861442291531	min
#000000	1.70718670661173	-0.31988590868587	min
#000000	1.86801543418726	-0.399449913960841	min
#000000	1.79606119914403	-2.04298716430068	min
#000000	1.78610128168745	-2.06720066085239	min
#000000	1.75238104957734	-2.1942452137452	min
#000000	1.69737287371485	-1.6316684802634	min
#000000	1.70718670661173	-1.9812873214623	min
#000000	1.86825317323007	-1.13764510099062	min
#000000	1.79606119914403	-2.0383676274358	min
#000000	1.78610128168745	-3.22609123986764	min
#000000	1.75292181070918	-1.22374905161693	min
#000000	1.86801543418726	-0.00616863480813868	min
#000000	1.79565978525711	-2.1479648724057	min
#000000	1.78610128168745	-2.96716930344039	min
#000000	1.75238104957734	-1.5568101412448	min
#000000	1.69737287371485	-1.92351673077139	min
#000000	1.70718670661173	-0.960614564354396	min
#000000	1.86872738718107	-2.26508805555958	min
#000000	1.78610128168745	-3.48850529882765	min
#000000	1.75292181070918	-2.5709435789636	min
#000000	1.69737287371485	-2.78687928927433	min
#000000	1.70718670661173	-1.5257744866854	min
#000000	1.86872738718107	-2.21463945210458	min
#000000	1.79565978525711	-2.08235217070439	min
#000000	1.78610128168745	-3.76067930003531	min
#000000	1.75292181070918	-2.40243811635846	min
#000000	1.69737287371485	-3.35909166669377	min
#000000	1.70718670661173	-1.12916440253833	min
#000000	1.86872738718107	-0.528013735027213	min
#000000	1.79565978525711	-2.26031293367463	min
#000000	1.78610128168745	-3.14147394582407	min
#000000	1.75346059894141	-1.93155822223566	min
#000000	1.69737287371485	-2.17979942645163	min
#000000	1.70718670661173	-1.05976257745125	min
#000000	1.86872738718107	-0.0748579790289271	min
#000000	1.79606119914403	-3.01250032502147	min
#000000	1.78653041485268	-2.97478564126038	min
#000000	1.75399742772108	-1.77958644901218	min
#000000	1.69737287371485	-2.07354325621691	min
#000000	1.70718670661173	-1.73578823442718	min
#000000	1.86872738718107	-0.0553032744208562	min
#000000	1.79606119914403	-2.62327268283957	min
#000000	1.78610128168745	-2.4776963767686	min
#000000	1.75346059894141	-2.67857911950768	min
#000000	1.69737287371485	-1.83509916248891	min
#000000	1.70718670661173	-1.68055850519708	min
#000000	1.86849049042529	0.0100262045912011	min
#000000	1.79565978525711	-2.40889476283102	min
#000000	1.78610128168745	-2.68197216284962	min
#000000	1.75346059894141	-1.4182400858251	min
#000000	1.69737287371485	-1.9476170431136	min
#000000	1.70718670661173	-1.54368637559702	min
#000000	1.86801543418726	-0.258470283066446	min
#000000	1.79565978525711	-2.26063913936449	min
#000000	1.78480613289032	-2.96310085979086	min
#000000	1.75346059894141	-2.05953286604996	min
#000000	1.695806132463	-1.5159479006665	min
#000000	1.70718670661173	-1.61480324269647	min
#000000	1.86825317323007	-1.90271518225578	min
#000000	1.79565978525711	-2.71467977201805	min
#000000	1.75292181070918	-2.04598317068552	min
#000000	1.69659148379588	-2.24921703226285	min
#000000	1.86682036148722	-0.974689995066549	min
#000000	1.7952572364601	-2.08411918058219	min
#000000	1.78567086182247	-3.25564869614153	min
#000000	1.75292181070918	-2.70564525259731	min
#000000	1.86682036148722	0.111849491953644	min
#000000	1.7952572364601	-3.14842586867455	min
#000000	1.78610128168745	-2.55281788705312	min
#000000	1.75292181070918	-1.51162605302853	min
#000000	1.69501678201357	-2.04713302859275	min
#000000	1.70497683162916	-2.06695791293013	min
#000000	1.86706023113403	-0.210067986415437	min
#000000	1.7952572364601	-2.93673894578525	min
#000000	1.78610128168745	-1.66677047605987	min
#000000	1.75292181070918	-1.55238792222798	min
#000000	1.695806132463	-2.41577040045821	min
#000000	1.70497683162916	-1.5256243262566	min
#000000	1.86537205302439	-0.64818849622834	min
#000000	1.79485354671244	-2.20441082721131	min
#000000	1.7843718091207	-3.40517845064059	min
#000000	1.75183830196343	-1.1328577949304	min
#000000	1.69342593031195	-1.79793864049561	min
#000000	1.70273474429601	-1.20418970411446	min
#000000	1.79485354671244	-0.0458627321630977	min
#000000	1.78610128168745	-0.971420186410369	min
#000000	1.75346059894141	-0.230162364694721	min
#000000	1.695806132463	-0.615338409643594	min
#000000	1.7064536073164	-0.0254593874196011	min
#000000	1.75292181070918	-2.09264802983575	min
#000000	1.86729967178777	0.617821483252274	min
#000000	1.79485354671244	-1.34000820758299	min
#000000	1.78610128168745	-1.41910034207155	min
#000000	1.75238104957734	-1.16713638110178	min
#000000	1.695806132463	-1.61615572631572	min
#000000	1.70571699287209	-1.16233292474596	min
#000000	1.8677772718818	0.20913821884991	min
#000000	1.79485354671244	-3.1469837826129	min
#000000	1.78610128168745	-1.95727524771964	min
#000000	1.75238104957734	-2.28147674139336	min
#000000	1.695806132463	-1.3605669453447	min
#000000	1.7064536073164	-1.65062422198527	min
#000000	1.8663393294057	0.819075122124336	min
#000000	1.79485354671244	-1.37796233910024	min
#000000	1.78610128168745	-1.7158815795411	min
#000000	1.75238104957734	-0.60116240755634	min
#000000	1.695806132463	-1.47710423274203	min
#000000	1.70423309151981	-1.21303974230098	min
#000000	1.8663393294057	-0.259018396394243	min
#000000	1.79485354671244	-2.28693181159282	min
#000000	1.78567086182247	-2.27805512792863	min
#000000	1.75183830196343	-2.18841568439601	min
#000000	1.695806132463	-3.00927004090911	min
#000000	1.70497683162916	-1.79693605254921	min
#000000	1.86753868489165	1.05001881053546	min
#000000	1.79485354671244	-2.4273277177102	min
#000000	1.78610128168745	-1.94581583958087	min
#000000	1.75238104957734	-0.668746461027496	min
#000000	1.69659148379588	-1.35506657054563	min
#000000	1.70571699287209	-1.71421566758905	min
#000000	1.86753868489165	-0.196173038823677	min
#000000	1.7944487099264	-1.99007987779557	min
#000000	1.78567086182247	-2.0551007415996	min
#000000	1.75238104957734	-1.93846044550407	min
#000000	1.69501678201357	-2.65201462973983	min
#000000	1.70571699287209	-1.05847059032077	min
#000000	1.8466569896314	-1.97337071392067	min
#000000	1.77069426946744	-2.47625400063952	min
#000000	1.75612541261431	-1.75514973099008	min
#000000	1.72248476499398	-3.15669981716926	min
#000000	1.67566268329655	-2.81425138683429	min
#000000	1.67744381527656	-1.72291432233245	min
#000000	1.8677772718818	-2.51371372949145	min
#000000	1.78610128168745	-2.15393465210731	min
#000000	1.75238104957734	-2.85054313338215	min
#000000	1.695806132463	-2.77420787579013	min
#000000	1.70571699287209	-0.801558081417541	min
#000000	1.86825317323007	-1.09815632702757	min
#000000	1.79606119914403	-3.16489196197136	min
#000000	1.78523914799704	-3.31142025405172	min
#000000	1.75183830196343	-2.53044395230393	min
#000000	1.69737287371485	-2.51097943374883	min
#000000	1.70718670661173	-4.02102949830783	min
#000000	1.8648857849936	-1.56207276239249	min
#000000	1.79485354671244	-3.65130823976162	min
#000000	1.78480613289032	-3.12934021744782	min
#000000	1.75129355414777	-2.71346964303627	min
#000000	1.69019451893303	-3.06948567327734	min
#000000	1.7064536073164	-2.87052989690816	min
#000000	1.86801543418726	-0.352630356773514	min
#000000	1.79565978525711	-4.04299540290081	min
#000000	1.78523914799704	-3.06548569681305	min
#000000	1.75129355414777	-1.52751682541601	min
#000000	1.695806132463	-2.79015590364577	min
#000000	1.86825317323007	-2.87981269017618	min
#000000	1.79565978525711	-2.58993975044865	min
#000000	1.78523914799704	-3.06637324537105	min
#000000	1.75183830196343	-3.46530736535015	min
#000000	1.69659148379588	-3.37154855995312	min
#000000	1.7064536073164	-1.45347694135339	min
#000000	1.8677772718818	-1.80409782684938	min
#000000	1.79565978525711	-3.50894436165807	min
#000000	1.78523914799704	-2.35050059320538	min
#000000	1.75019800233544	-3.00624509263531	min
#000000	1.69659148379588	-3.8691941376687	min
#000000	1.7064536073164	-0.740485125525394	min
#000000	1.86706023113403	-0.573802744683539	min
#000000	1.79565978525711	-2.43354740614358	min
#000000	1.78480613289032	-2.29142139942271	min
#000000	1.75129355414777	-1.32030815430852	min
#000000	1.69659148379588	-1.9856256388227	min
#000000	1.70571699287209	-1.49668446186767	min
#000000	1.86753868489165	-2.22934567502349	min
#000000	1.79565978525711	-3.16469823583842	min
#000000	1.78523914799704	-3.48561339680937	min
#000000	1.75183830196343	-1.82745571752671	min
#000000	1.69659148379588	-3.49675750445265	min
#000000	1.70718670661173	-1.27257742990164	min
#000000	1.86729967178777	-1.29826049113663	min
#000000	1.79565978525711	-4.2279840181846	min
#000000	1.78523914799704	-2.3502756445138	min
#000000	1.75183830196343	-2.52518461585691	min
#000000	1.69659148379588	-3.0009154539138	min
#000000	1.70718670661173	-1.2778796123662	min
#000000	1.78523914799704	-1.91507887895288	min
#000000	1.75183830196343	-1.79739562574837	min
#000000	1.69659148379588	-4.06346888163245	min
#000000	1.70718670661173	-1.0055825320186	min
#000000	1.86706023113403	-3.10455390605835	min
#000000	1.7952572364601	-3.75775584278564	min
#000000	1.78480613289032	-4.06130048591666	min
#000000	1.75019800233544	-2.70507317280983	min
#000000	1.69659148379588	-3.44105932121972	min
#000000	1.70571699287209	-1.17364941569893	min
#000000	1.8656145273411	-0.399228024408221	min
#000000	1.7952572364601	-4.13619001920189	min
#000000	1.78480613289032	-2.96103086990744	min
#000000	1.75019800233544	-1.30446510843433	min
#000000	1.69659148379588	-2.72621449565421	min
#000000	1.70571699287209	-2.47873158540136	min
#000000	1.8660981640486	-0.706516831387936	min
#000000	1.79565978525711	-3.77321597983941	min
#000000	1.78349920575837	-3.49586854561421	min
#000000	1.75074679227164	-1.4003328395073	min
#000000	1.695806132463	-2.87631952478106	min
#000000	1.70718670661173	-2.12307223048309	min
#000000	1.86658006139696	-0.407247664656148	min
#000000	1.79565978525711	-4.10454180924175	min
#000000	1.78523914799704	-2.61844733918785	min
#000000	1.75074679227164	-1.6175446610113	min
#000000	1.69501678201357	-2.27343153799502	min
#000000	1.70571699287209	-2.33840693954985	min
#000000	1.86753868489165	-0.776391356446985	min
#000000	1.79565978525711	-2.62723937459492	min
#000000	1.7843718091207	-2.60175564181717	min
#000000	1.75074679227164	-1.91859185705158	min
#000000	1.695806132463	-2.3798330374915	min
#000000	1.86537205302439	-0.553478885768965	min
#000000	1.7944487099264	-2.30656685155236	min
#000000	1.78349920575837	-2.81927245637938	min
#000000	1.75074679227164	-2.49116867807564	min
#000000	1.69019451893303	-1.74007341231369	min
#000000	1.7064536073164	-2.46141903380906	min
#000000	1.79565978525711	-0.375682774610316	min
#000000	1.78523914799704	-0.617026293079136	min
#000000	1.75183830196343	-0.470928758621575	min
#000000	1.69737287371485	-0.536483812489264	min
#000000	1.7064536073164	-0.493552441594555	min
#000000	1.86801543418726	0.275000978512262	min
#000000	1.79606119914403	-2.23980258083446	min
#000000	1.78523914799704	-1.83995363488266	min
#000000	1.75292181070918	-1.38925550331926	min
#000000	1.69659148379588	-1.70942847992014	min
#000000	1.7064536073164	-0.982729567266821	min
#000000	1.86872738718107	-0.214854783861015	min
#000000	1.79606119914403	-1.14606292282674	min
#000000	1.78610128168745	-2.73061765406308	min
#000000	1.75399742772108	-1.35854540762989	min
#000000	1.86849049042529	-0.153907209026108	min
#000000	1.79606119914403	-1.21678597924637	min
#000000	1.78567086182247	-1.77285628195504	min
#000000	1.75238104957734	-2.33130573982876	min
#000000	1.69737287371485	-1.42133035817958	min
#000000	1.70718670661173	-1.93670072232516	min
#000000	1.86849049042529	-1.58420137487117	min
#000000	1.79606119914403	0.11874495421376	min
#000000	1.78567086182247	-1.66758456293307	min
#000000	1.75292181070918	-0.73018584924978	min
#000000	1.69737287371485	-0.810323138586881	min
#000000	1.70718670661173	-2.33536831391883	min
#000000	1.86849049042529	-0.330694920356146	min
#000000	1.79606119914403	-1.30843708513219	min
#000000	1.78610128168745	-2.53592967609919	min
#000000	1.75292181070918	-1.69021038237843	min
#000000	1.69737287371485	-1.51061962245286	min
#000000	1.70718670661173	-1.21472918007642	min
#000000	1.86849049042529	0.371056003188764	min
#000000	1.79606119914403	-2.51399689996539	min
#000000	1.78610128168745	-1.91661212486079	min
#000000	1.75238104957734	-2.31774996915888	min
#000000	1.69737287371485	-0.923811303720704	min
#000000	1.70718670661173	-2.43193215367664	min
#000000	1.86849049042529	0.145030757281379	min
#000000	1.79606119914403	-2.98647204509593	min
#000000	1.78567086182247	-2.41491060435979	min
#000000	1.75238104957734	-2.35331509975294	min
#000000	1.86801543418726	-0.418110647849937	min
#000000	1.79606119914403	-2.01229781272132	min
#000000	1.78567086182247	-2.62251321238829	min
#000000	1.75346059894141	-1.51972049685071	min
#000000	1.69737287371485	-1.56969925927759	min
#000000	1.70718670661173	-1.78436337156683	min
#000000	1.86849049042529	0.264478814796847	min
#000000	1.79606119914403	-1.76038873000602	min
#000000	1.78610128168745	-1.98646109144166	min
#000000	1.75292181070918	-1.82557564272416	min
#000000	1.69737287371485	-0.894279945951676	min
#000000	1.70718670661173	-2.60766126269872	min
#000000	1.86849049042529	-1.53620501385935	min
#000000	1.78610128168745	-1.66891997279945	min
#000000	1.75292181070918	-1.57680765910199	min
#000000	1.86801543418726	0.532413283640151	min
#000000	1.79606119914403	0.841603469464401	min
#000000	1.78610128168745	-1.85479543779172	min
#000000	1.75238104957734	-1.09606821779313	min
#000000	1.69737287371485	-1.46908676933069	min
#000000	1.70718670661173	-2.18214302027953	min
#000000	1.86849049042529	-0.339302556510228	min
#000000	1.79606119914403	-3.86507216648227	min
#000000	1.78610128168745	-2.06712537541398	min
#000000	1.75238104957734	-2.39329217415675	min
#000000	1.69737287371485	-2.38394495963568	min
#000000	1.70718670661173	-3.03789115030432	min
#000000	1.86849049042529	-0.65588726294874	min
#000000	1.79606119914403	-2.70840601097615	min
#000000	1.78610128168745	-2.73754608760075	min
#000000	1.75292181070918	-1.88523750747958	min
#000000	1.69737287371485	-2.49845626011303	min
#000000	1.70718670661173	-1.42993333441191	min
#000000	1.86872738718107	0.715704127320501	min
#000000	1.79606119914403	-3.14064841711333	min
#000000	1.78567086182247	-1.99167008513148	min
#000000	1.75346059894141	-1.39437672204699	min
#000000	1.69737287371485	-1.56846348439409	min
#000000	1.70718670661173	-2.16475176290421	min
#000000	1.86825317323007	-0.469778449219516	min
#000000	1.78523914799704	-2.56673656673985	min
#000000	1.7843718091207	-0.648578828500836	min
#000000	1.75238104957734	-1.25500816695625	min
#000000	1.69659148379588	0.194716793528	min
#000000	1.7064536073164	-1.79333142457348	min
#000000	1.86753868489165	-2.49555121374396	min
#000000	1.79565978525711	-4.39689101108107	min
#000000	1.78523914799704	-3.43813162882073	min
#000000	1.75238104957734	-3.23676311216185	min
#000000	1.69659148379588	-4.13501412044277	min
#000000	1.7064536073164	-2.83837196530945	min
#000000	1.86658006139696	-1.05573896839026	min
#000000	1.79606119914403	-1.60466149250489	min
#000000	1.78567086182247	-2.64874730713186	min
#000000	1.75238104957734	-2.05808478504955	min
#000000	1.69501678201357	-4.61477597989651	min
#000000	1.7064536073164	-1.40737362307376	min
#000000	1.8429844448563	-1.41855458463529	min
#000000	1.78738484982998	-1.51881902698886	min
#000000	1.77353511181885	-2.32541289803593	min
#000000	1.73333240671587	-2.24900096238349	min
#000000	1.67566268329655	-2.3493993685629	min
#000000	1.69501678201357	-0.494319776652017	min
#000000	1.85685630290748	-0.45088617591781	min
#000000	1.79363557064939	-1.22103545426125	min
#000000	1.78084920071142	-1.15166918914309	min
#000000	1.74853932201683	-1.74963358387433	min
#000000	1.68855330755176	-1.02776373978849	min
#000000	1.70198007088883	-0.240710481956242	min
#000000	1.85992374740936	-0.176905081303109	min
#000000	1.79485354671244	-1.7997539995134	min
#000000	1.78567086182247	-2.39509486460568	min
#000000	1.75019800233544	-1.15159828725926	min
#000000	1.69181861636243	-1.85254182750464	min
#000000	1.70423309151981	-0.906939823104142	min
#000000	1.8629228981339	-1.52710827317195	min
#000000	1.79565978525711	-2.86657759564397	min
#000000	1.78349920575837	-1.12356528033805	min
#000000	1.75129355414777	-1.93942620877853	min
#000000	1.69422339421838	-2.84528857112147	min
#000000	1.70423309151981	-2.40416554243076	min
#000000	1.86093091024327	-1.13663927913535	min
#000000	1.7952572364601	-3.56752645060065	min
#000000	1.75019800233544	-3.16428285942625	min
#000000	1.69262435098263	-2.77097350052964	min
#000000	1.86168136751399	-2.1172605999517	min
#000000	1.79565978525711	-1.67765963339453	min
#000000	1.78480613289032	-2.70698016915288	min
#000000	1.75129355414777	-2.67923953821492	min
#000000	1.86067982494785	-1.63312504447299	min
#000000	1.79565978525711	-2.84271674097761	min
#000000	1.78349920575837	-2.1727054524007	min
#000000	1.75129355414777	-2.37945413008184	min
#000000	1.69422339421838	-1.57610238107606	min
#000000	1.70497683162916	-0.551023389768505	min
#000000	1.86464198826841	-1.88643041574551	min
#000000	1.79565978525711	-2.42119133313528	min
#000000	1.78480613289032	-2.97510040937004	min
#000000	1.75074679227164	-1.353710130508	min
#000000	2.15569735632167	0.750173717933889	min
#000000	2.16205316619808	1.01373886942136	min
#000000	2.13869841791884	0.00015573500994442	min
#000000	2.13413928302383	2.37079427290015	min
#000000	2.09041297567357	0.524644020901004	min
#000000	2.02479506378288	1.00603362550439	min
#000000	1.80117896832861	-2.30841884699003	min
#000000	1.63737667622902	-1.24183854386367	min
#000000	1.60056406759735	-2.12756460566245	min
#000000	1.68352353885613	-0.989283198590719	min
#000000	1.65462322824375	-0.225684159419823	min
#000000	1.63623532049494	-0.976668435345374	min
#000000	1.63737667622902	-2.11643469558538	min
#000000	1.57449728399522	-2.73759994653128	min
#000000	1.5933046536325	-2.68183882990867	min
#000000	1.8677772718818	1.32708671192097	min
#000000	1.7952572364601	-0.523556565258599	min
#000000	1.78567086182247	-0.918839483729667	min
#000000	1.75183830196343	-0.59813393133014	min
#000000	1.69501678201357	-0.67943339831464	min
#000000	1.7064536073164	-0.545811765925302	min
#000000	2.15569735632167	-0.0192208318253529	min
#000000	2.16205316619808	-0.3173822419012	min
#000000	2.13869841791884	-0.62103391874494	min
#000000	2.13413928302383	-0.149495182912201	min
#000000	2.09041297567357	-0.419352762321445	min
#000000	2.02479506378288	0.6986408900057	min
#000000	2.15569735632167	2.3562369947165	min
#000000	2.16205316619808	1.28354208683169	min
#000000	2.13413928302383	2.43926105633142	min
#000000	1.85839874429352	-0.0925214293981922	min
#000000	1.78781016586862	-2.44547773366654	min
#000000	1.77586072601991	-2.27888177480078	min
#000000	1.73936594503815	-1.92269191938744	min
#000000	1.67203892890959	-2.50295094290082	min
#000000	1.69737287371485	-1.4270746724881	min
#000000	1.81232706381217	-1.47885120053773	min
#000000	1.708642484306	-2.09393992513659	min
#000000	1.65462322824375	-2.03906400524557	min
#000000	1.61935972946482	-2.0104771625428	min
#000000	1.60752259674322	-3.14866887396601	min
#000000	1.61935972946482	-2.4475689026019	min
#000000	1.86825317323007	-0.32448517050235	min
#000000	1.79606119914403	-2.39766235715802	min
#000000	1.78480613289032	-3.0965756156843	min
#000000	1.75129355414777	-1.35516019375684	min
#000000	1.69737287371485	-1.98124377748364	min
#000000	1.70718670661173	-2.24008184641801	min
#000000	2.15569735632167	3.63714717672002	min
#000000	2.16205316619808	2.25462421440107	min
#000000	2.13869841791884	3.03073258836709	min
#000000	2.13413928302383	3.03828065930404	min
#000000	2.09041297567357	2.8143724518629	min
#000000	2.02479506378288	2.38069740331483	min
#000000	1.86872738718107	-2.28172557795702	min
#000000	1.79606119914403	-4.01464002984445	min
#000000	1.78610128168745	-3.53173472707878	min
#000000	1.75346059894141	-2.03931169663179	min
#000000	1.86825317323007	-1.82849643014899	min
#000000	1.79606119914403	-1.4526378454381	min
#000000	1.78610128168745	-2.58862784573856	min
#000000	1.75238104957734	-2.74524066411787	min
#000000	1.69737287371485	-1.74755676199398	min
#000000	1.70718670661173	-1.35066413952488	min
#000000	1.78823422366191	-3.15662273517605	min
#000000	1.75399742772108	-3.23695686500083	min
#000000	1.70198007088883	-2.49464822023928	min
#000000	1.708642484306	-3.08410945100521	min
#000000	1.8677772718818	-1.36262527473467	min
#000000	1.79606119914403	-3.19328229084771	min
#000000	1.78610128168745	-2.59806341750559	min
#000000	1.75238104957734	-2.82149531007551	min
#000000	1.695806132463	-2.278835445514	min
#000000	1.7064536073164	-3.05095971846125	min
#000000	2.15569735632167	3.47186933479994	min
#000000	2.16205316619808	2.16826319968909	min
#000000	2.13869841791884	1.71123157911265	min
#000000	2.13413928302383	2.44978715114432	min
#000000	2.09041297567357	1.8302967114923	min
#000000	2.02479506378288	0.849863480210855	min
#000000	1.86872738718107	0.289663132444654	min
#000000	1.79606119914403	-2.33339391604689	min
#000000	1.78610128168745	-1.96604580170497	min
#000000	1.75346059894141	-1.83766830579382	min
#000000	1.69737287371485	-1.67457012672594	min
#000000	1.70718670661173	-1.90148525327551	min
#000000	1.79565978525711	-2.95174188027954	min
#000000	1.85992374740936	-0.720495305844602	min
#000000	1.7952572364601	-1.16102907055287	min
#000000	1.78349920575837	-2.8081290222032	min
#000000	1.75074679227164	-1.99597815458259	min
#000000	1.69342593031195	-2.61019542746254	min
#000000	1.70497683162916	-1.10129926231225	min
#000000	2.15569735632167	0.913045569139041	min
#000000	2.16205316619808	0.593833927076678	min
#000000	2.13869841791884	0.0606575200652034	min
#000000	2.13413928302383	1.06404841737087	min
#000000	2.09041297567357	0.405318556664757	min
#000000	2.02479506378288	1.00667105911514	min
#000000	1.86896386489866	-0.873030738861871	min
#000000	1.79606119914403	-4.27565478149112	min
#000000	1.78610128168745	-3.40879707090509	min
#000000	1.75346059894141	-2.39485713141363	min
#000000	1.69737287371485	-3.24634595661358	min
#000000	1.70718670661173	-2.99504162410696	min
#000000	1.86872738718107	-1.29803077654186	min
#000000	1.79606119914403	-2.10469865690701	min
#000000	1.78781016586862	-3.2758802506734	min
